Unknown,Restaurant,Restaurant Type,Area,District,Start Day,Start Month,Start Year,base on District-# of ppl able to work>15 - 19,base on District-# of ppl able to work>20 - 24,base on District-# of ppl able to work>25 - 29,base on District-# of ppl able to work>30 - 34,base on District-# of ppl able to work>35 - 39,base on District-# of ppl able to work>40 - 44,base on District-# of ppl able to work>45 - 49,base on District-# of ppl able to work>50 - 54,base on District-# of ppl able to work>55 - 59,base on District-# of ppl able to work>60 - 64,base on District-# of ppl able to work>65+,base on Area #of worker location>15 - 19,base on Area #of worker location>20 - 24,base on Area #of worker location>25 - 29,base on Area #of worker location>30 - 34,base on Area #of worker location>35 - 39,base on Area #of worker location>40 - 44,base on Area #of worker location>45 - 49,base on Area #of worker location>50 - 54,base on Area #of worker location>55 - 59,base on Area #of worker location>60 - 64,base on Area #of worker location>65+,total Sales,payment type-cash,payment type-visa/master,payment type-others,#of transaction,Restaurant Status,sqf,mthly rent,Restaurant Type.1,Location Type,
1066,1067,5,3,14,6,4,2018,2739,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,12995394.27,12195054.8,793429.6722,6909.802302,35944.59944,1,6343,628440.7813,5,2,
1149,1150,5,3,14,8,8,2018,5239,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,9961098.522,9169815.876,784479.2368,6803.408659,32484.21499,1,7492.125,608190,5,2,
1228,1229,5,3,14,19,12,2018,2739,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,11636249.81,10836874.68,794558.4636,4816.66287,30508.47714,1,8887.1875,743482.8906,5,2,
1343,1344,5,3,14,11,3,2018,5239,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,14466880.13,13648618.93,812874.7523,5386.457266,34765.46314,1,9549.1875,795072.8906,5,2,
1352,1353,5,3,14,19,10,2018,2739,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,14462222.44,13641127.06,814183.9806,6911.398695,35987.77864,1,9067.1875,888415.3906,5,2,
1356,1357,5,3,14,3,8,2018,2739,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,14466819.34,13642823.61,814517.2178,9478.509951,36298.90081,1,8887.1875,743482.8906,5,1,
1449,1450,5,3,14,25,10,2018,5239,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,14216619.96,13400188.04,809890.8248,6541.092596,32782.37282,1,4554,589665.7813,5,3,
1649,1650,5,3,14,6,10,2019,5239,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,4395296,3095573,784160,515563,47842,1,12093.0625,832906.1719,5,2,
1683,1684,5,3,14,9,10,2019,5239,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,4037948.07,2772069.238,763403.2338,502475.5982,47547.20857,1,5630.125,505567.5,5,3,
1807,1808,5,3,14,21,6,2020,5239,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,1608595.293,554678.0423,614113.6526,439803.5983,24189.27346,1,6705.125,634710,5,2,
1881,1882,5,3,14,13,6,2020,5239,23811,34052,39449,39503,36771,32908,34818,29743,16807,8575,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2278340.664,1141477.633,665523.681,471339.3492,45880.9768,1,10389.0625,895993.6719,5,1,
698,699,5,3,13,29,9,2018,2739,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,15046988,14262921,780284,3783,31958,1,8317.1875,754552.8906,5,2,
766,767,5,3,13,12,4,2018,2739,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,14440289.81,13649478.53,781197.5537,9613.725114,34691.42002,1,6572.125,617405,5,1,
997,998,5,3,13,6,5,2018,3816,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,14437599.24,13632346.18,798580.9716,6672.093043,36158.97856,1,10286.0625,611223.6719,5,3,
1141,1142,5,3,13,31,1,2018,3816,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,9967485.757,9175185.256,785435.0846,6865.416128,33433.75746,1,9928.0625,758086.1719,5,1,
1157,1158,5,3,13,19,11,2018,3816,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,9958316.131,9170898.359,782710.5761,4707.195807,30727.25127,1,6786.125,414460,5,1,
1164,1165,5,3,13,11,7,2018,2739,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,9965633.748,9170772.216,787952.1114,6909.421475,35934.2595,1,5422.125,584145,5,2,
1268,1269,5,3,13,1,9,2018,2739,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,13431417.64,12619632.52,805550.4203,6234.704691,31780.13238,1,12092.0625,750136.1719,5,2,
1333,1334,5,3,13,14,4,2018,3816,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,14462714.81,13644136.48,811074.5088,7503.827298,33084.77098,1,6463,598748.2813,5,2,
1450,1451,5,3,13,28,10,2018,2739,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,14211250.12,13394283.3,809194.8675,7771.953769,32131.31769,1,6343,628440.7813,5,3,
1455,1456,5,3,13,30,6,2018,3816,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,11050112.21,10264515.77,776590.0409,9006.400029,33491.65746,1,6740,672135.7813,5,2,
1671,1672,5,3,13,27,4,2019,3816,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,4010944.331,2751205.752,759319.389,500419.1898,43251.30352,1,7433.125,728567.5,5,2,
1791,1792,5,3,13,30,6,2020,3816,17730,27492,29204,29717,30267,29580,29932,25976,14760,6860,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,4740891,3445109,783791,511991,56039,1,6084.125,635735,5,2,
842,843,5,3,12,29,3,2018,2739,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,15049044,14266860,780195,1989,31869,1,9773.1875,750352.8906,5,2,
876,877,5,3,12,20,3,2018,2739,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,14812073.81,14018523.31,784076.5679,9473.932419,36232.01018,1,8922.0625,780908.6719,5,2,
1001,1002,5,3,12,16,3,2018,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,14437018.36,13628886.44,797513.1479,10618.76715,35125.18029,1,8019.0625,749003.6719,5,1,
1020,1021,5,3,12,30,6,2018,2739,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,14420541.25,13621125.11,793814.3674,5601.770588,31544.35196,1,7170.125,606240,5,2,
1052,1053,5,3,12,19,12,2018,2739,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,13007767.76,12203444.09,793524.7079,10798.95828,36037.7112,1,7205,643665.7813,5,1,
1061,1062,5,3,12,4,7,2018,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,12976298,12184402.53,788316.2538,3579.215403,30935.01257,1,6821,451885.7813,5,2,
1229,1230,5,3,12,8,10,2018,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,11637594.96,10835521.35,795367.3305,6706.284576,31288.84543,1,10296.1875,755250.3906,5,1,
1254,1255,5,3,12,10,8,2018,2739,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,13437406.15,12619089.97,808698.1223,9618.05494,34747.73725,1,9571.0625,872436.1719,5,2,
1366,1367,5,3,12,1,5,2018,2739,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,14455816.82,13637990.13,810054.6638,7772.032916,32132.67057,1,12549.1875,731017.8906,5,3,
1456,1457,5,3,12,7,6,2018,2739,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,11048296.68,10263311.85,778926.1034,6058.728672,35860.43053,1,10362,672908.2813,5,1,
1639,1640,5,3,12,2,5,2019,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,4400231,3109747,780134,510350,43816,1,10933.0625,925331.1719,5,3,
1669,1670,5,3,12,3,9,2019,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,4033915.84,2773465.474,760185.7327,500264.6333,44162.62961,1,6786.125,414460,5,2,
1689,1690,5,3,12,16,9,2019,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,4048014.024,2786572.878,759795.2218,501645.9238,43751.84183,1,6924,736655.7813,5,2,
1741,1742,5,3,12,7,10,2019,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2359234.838,1259882.9,648137.5121,451214.4258,46255.03782,1,10296.1875,755250.3906,5,1,
1907,1908,5,3,12,30,6,2020,2505,11307,20104,21693,19033,21842,18984,20697,18175,9121,5325,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,928000.2964,752204.4973,142915.4773,32880.32173,17259.21976,1,9130.0625,702331.1719,5,2,
878,879,5,3,11,24,5,2018,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,14780524.6,13994706.44,779585.1911,6232.970754,31735.24081,1,9552.0625,830273.6719,5,2,
895,896,5,3,11,10,7,2018,4354,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,10633389.1,9855953.136,768430.7418,9005.222589,33475.41209,1,6084.125,635735,5,1,
897,898,5,3,11,13,1,2018,4354,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,10623430.56,9849048.085,769267.0477,5115.426561,34340.12438,1,5803.125,642405,5,2,
954,955,5,3,11,23,2,2018,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,13535273.64,12744745.02,786142.4686,4386.152287,33604.89135,1,8317.1875,754552.8906,5,1,
1007,1008,5,3,11,13,2,2018,4354,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,14424976.05,13626471.12,795289.6797,3215.253945,32972.60206,1,10205.0625,831473.6719,5,2,
1054,1055,5,3,11,8,1,2018,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,12988246.3,12190046.26,791026.1749,7173.864756,33589.8701,1,6607,654830.7813,5,2,
1223,1224,5,3,11,25,11,2018,4354,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,11626730.49,10827715.42,796165.8428,2849.232025,32059.22972,1,10898.1875,887905.3906,5,2,
1224,1225,5,3,11,30,6,2018,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,11633652.78,10829220.61,799042.3368,5389.829924,34834.49308,1,9067.1875,888415.3906,5,3,
1250,1251,5,3,11,28,1,2018,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,13437310.27,12622632.65,807502.3664,7175.257538,33620.37861,1,9468.0625,565678.6719,5,2,
1334,1335,5,3,11,5,9,2018,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,14451841.13,13635994.38,809013.4095,6833.34482,31160.59803,1,9119,609105.7813,5,2,
1657,1658,5,3,11,2,10,2019,4354,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,4366570,3071854,782302,512414,45984,1,6889.125,699230,5,1,
1744,1745,5,3,11,30,6,2019,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,2361924.566,1260424.931,647359.2769,454140.3583,45106.87547,1,13792.1875,794820.3906,5,2,
1768,1769,5,3,11,12,4,2020,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,1957319,662933,782833,511553,23539,1,9102.0625,925841.1719,5,2,
1786,1787,5,3,11,16,4,2020,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,4760338,3468933,781595,509810,53843,1,4852.125,595215,5,2,
1910,1911,5,3,11,19,11,2020,2739,18173,29953,33373,31685,31071,29136,31025,27405,15274,7978,9940,49738,76560,76726,77509,80836,81058,89367,74318,36983,17647,923865.4489,751194.9066,142757.8152,29912.72713,17097.39997,1,12584.0625,768443.6719,5,1,
699,700,5,1,1,26,9,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,15058719,14267886,781826,9007,33500,1,8360.1875,764817.8906,5,2,
752,753,5,1,1,30,6,2018,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,14462238.51,13674976.02,781404.5846,5857.897942,34899.37697,1,13827.0625,832246.1719,5,2,
796,797,5,1,1,22,1,2018,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,15363580.6,14578334.05,781463.5241,3783.028052,31960.00103,1,7205,643665.7813,5,2,
835,836,5,1,1,10,11,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,15366894.83,14585345.1,780194.725,1355.003599,30694.84577,1,8350.1875,534662.8906,5,2,
844,845,5,1,1,17,11,2018,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,14822870.5,14031994.18,783445.3604,7430.958431,35600.04445,1,8887.1875,743482.8906,5,3,
857,858,5,1,1,10,1,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,14795533.62,14008407.39,780323.2695,6802.965163,32474.20503,1,10389.0625,895993.6719,5,2,
862,863,5,1,1,23,1,2018,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,14809012.87,14019342.9,782129.0106,7540.957189,34282.11394,1,10072.0625,814168.6719,5,2,
978,979,5,1,1,8,2,2018,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,13535405.35,12743847.01,785596.0566,5962.281294,33063.60807,1,11890.1875,1068895.391,5,3,
1241,1242,5,1,1,4,3,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,13440703.27,12623808.64,810221.6826,6672.95266,36184.17594,1,10389.0625,895993.6719,5,1,
1251,1252,5,1,1,26,8,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,13431012.8,12620959.84,806837.5035,3215.453611,32993.55876,1,8385.0625,572088.6719,5,2,
1400,1401,5,1,1,19,5,2018,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,11052989.04,10270619.32,775831.0404,6538.683923,32722.03779,1,6257.125,688885,5,2,
1413,1414,5,1,1,21,5,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,14223770.01,13406267.62,810635.0844,6867.306446,33478.61576,1,6786.125,414460,5,2,
1437,1438,5,1,1,12,3,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,14221762.02,13398921.46,813371.1722,9469.383887,36038.26421,1,7527,645615.7813,5,3,
1438,1439,5,1,1,22,10,2018,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,14203283.37,13389087.53,808593.3037,5602.535359,31568.57438,1,6607,654830.7813,5,2,
1574,1575,5,1,1,20,3,2018,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1191663.076,441912.1197,746172.5628,3578.393197,30873.47017,1,6106,713098.2813,5,2,
1581,1582,5,1,1,21,3,2018,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1194815.181,442496.4014,746719.2666,5599.513271,31472.67732,1,6866,633338.2813,5,2,
1584,1585,5,1,1,23,3,2018,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1191355.129,434030.4419,749768.3958,7556.291105,34815.03607,1,10362,672908.2813,5,3,
1779,1780,5,1,1,16,4,2020,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1145923,961281,148790,35852,21669,1,9130.0625,702331.1719,5,2,
1822,1823,5,1,1,19,4,2020,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1218754.184,166490.8425,613262.6113,439000.7305,53579.13901,1,6607,654830.7813,5,2,
1827,1828,5,1,1,30,6,2020,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1236106.763,185318.4547,612490.56,438297.7487,52261.41595,1,4920,412750.7813,5,2,
1888,1889,5,1,1,30,6,2020,2739,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,2278958.969,1141357.514,665736.3132,471865.142,46211.2576,1,10772.0625,836468.6719,5,2,
1891,1892,5,1,1,23,4,2020,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1712854.947,589056.2174,653669.4505,470129.2794,23426.65623,1,8385.0625,572088.6719,5,3,
1905,1906,5,1,1,17,6,2020,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1715560.125,592235.5667,654200.5906,469123.9679,24334.1015,1,12093.0625,832906.1719,5,1,
1919,1920,5,1,1,28,7,2020,1437,7360,15356,16824,15935,15211,15656,18261,16013,10811,6670,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1271882.978,151651.4311,653000.772,467230.7749,53721.86696,1,6084.125,635735,5,1,
813,814,5,1,4,30,6,2018,1958,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,15388712.02,14597375.39,783795.5218,7541.111456,34285.30267,1,6866,633338.2813,5,3,
1114,1115,5,1,4,2,6,2018,2739,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,15623942.67,14821818.09,799813.3894,2311.18474,31384.94693,1,8352.0625,791978.6719,5,3,
1557,1558,5,1,4,8,10,2018,1958,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1191425.521,435773.4811,749795.6659,5856.373619,34844.93585,1,6428.125,561322.5,5,1,
1605,1606,5,1,4,30,6,2018,1958,7638,14489,18103,18217,17977,16847,18401,15068,8773,5860,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,1244427.038,454807.8997,785232.7928,4386.345286,33615.74573,1,10251.1875,573797.8906,5,3,
822,823,5,1,3,12,6,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,15351019.17,14567853.46,780854.7002,2311.010468,31352.92574,1,9119,609105.7813,5,2,
855,856,5,1,3,8,1,2018,3380,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,14796140.99,14002585.08,782939.9944,10615.91515,35094.07145,1,10920.0625,881063.6719,5,2,
956,957,5,1,3,31,3,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,13568398.39,12769013.76,788586.7116,10797.92183,36026.21431,1,10635.1875,765577.8906,5,2,
962,963,5,1,3,7,12,2018,2739,16922,32334,37728,36941,34252,33867,39818,32962,17659,10510,7594,52722,100196,103701,88991,85597,79974,79720,63725,32838,19425,13541819.16,12744951.96,787252.4717,9614.731041,34704.48081,1,9433.1875,528252.8906,5,3,
